,PC1,PC2,PC3,class,name
306,-14687.619475396958,-506.08668235261126,-106.43785891217944,andesite,andesite28QPH.jpg
307,-14686.61659038164,-506.2150410240612,-106.32065641617811,andesite,andesite290P9.jpg
308,-14685.636316035512,-506.2988757801357,-104.59990044791778,andesite,andesite293WY.jpg
309,-14684.63232515947,-500.2791721582503,-97.04675893197536,andesite,andesite29JVJ.jpg
310,-14683.61595744537,-506.2287051375473,-107.00456038161978,andesite,andesite29LBO.jpg
311,-14682.626037920129,-503.8641069275026,-103.22413426409858,andesite,andesite29MDE.jpg
312,-14681.621370135665,-503.88697111523146,-102.23938647042614,andesite,andesite29PVB.jpg
313,-14680.627941622386,-504.5844061081652,-104.93159148558817,andesite,andesite29X7J.jpg
314,-14679.622285750997,-504.58362248891154,-104.17384215217412,andesite,andesite2A1GM.jpg
315,-14678.606308972448,-505.42303378307145,-104.23644043565483,andesite,andesite2A663.jpg
316,-14677.624096041416,-503.4165106874515,-101.62833759126318,andesite,andesite2AEMZ.jpg
317,-14676.615361541679,-503.16739693298126,-101.00944962307132,andesite,andesite2AOA9.jpg
318,-14675.616973924049,-504.2505140912635,-100.46767141965948,andesite,andesite2AOD4.jpg
319,-14674.614303755508,-504.99741853165085,-102.82471609485303,andesite,andesite2AS02.jpg
320,-14673.620423163567,-506.1186382878241,-106.95889259257585,andesite,andesite2B16A.jpg
321,-14672.628155216637,-503.72779803847715,-97.47047126435383,andesite,andesite2B23O.jpg
322,-14671.61548071867,-504.08892003556525,-102.25653605801956,andesite,andesite2B375.jpg
323,-14670.635053061858,-504.5525067874971,-105.09386547629637,andesite,andesite2BCIA.jpg
324,-14669.627140854986,-504.5935638343397,-104.6463291475212,andesite,andesite2BLRY.jpg
325,-14668.633627502499,-504.3108958805033,-104.91623502765898,andesite,andesite2BVY0.jpg
326,-14667.62962704093,-502.7931042983027,-101.61975463488119,andesite,andesite2CB5F.jpg
327,-14666.62421271977,-502.5078920185701,-99.81903446080324,andesite,andesite2CBMU.jpg
328,-14665.629141602814,-504.366456834388,-104.46882778557125,andesite,andesite2CJ5G.jpg
329,-14664.617986336496,-504.10450881691685,-102.16973247332854,andesite,andesite2D2NF.jpg
330,-14663.622813769314,-504.68578211035197,-104.50749015359364,andesite,andesite2D4EJ.jpg
331,-14662.61947586838,-503.44739073867794,-101.19886761179482,andesite,andesite2D5OC.jpg
332,-14661.630794231156,-504.21002629565476,-98.74563365232103,andesite,andesite2E65R.jpg
333,-14660.631380777259,-504.2144934638515,-104.56019490749891,andesite,andesite2EIB1.jpg
334,-14659.623445886638,-505.6123575592791,-106.28183073346224,andesite,andesite2ES12.jpg
335,-14658.616066943938,-504.87122439942686,-103.77690819588095,andesite,andesite2F96N.jpg
336,-14657.642375116182,-502.9780319054225,-103.7506659443873,andesite,andesite2FEU5.jpg
337,-14656.647835521902,-498.05310974976743,-94.3850847705633,andesite,andesite2FO13.jpg
338,-14655.630305405984,-504.6264225212942,-105.05618778859522,andesite,andesite2FQ2B.jpg
339,-14654.6082892334,-504.2581310992128,-102.68362456209479,andesite,andesite2FRS0.jpg
340,-14653.623470621416,-506.21707898349666,-107.54749822718914,andesite,andesite2G9XN.jpg
341,-14652.619400032188,-504.8874422198948,-103.46089164241955,andesite,andesite2GMSM.jpg
342,-14651.643769254228,-501.4159325355354,-100.44368197932278,andesite,andesite2H3TW.jpg
343,-14650.622171020354,-505.82695849432673,-106.49553567144517,andesite,andesite2HPY5.jpg
344,-14649.632190289412,-505.153671671282,-107.02306410936602,andesite,andesite2I09A.jpg
345,-14648.620919282554,-505.14403544950676,-105.19711205591018,andesite,andesite2I0S1.jpg
346,-14647.619843410572,-504.43201351915644,-103.7554621480942,andesite,andesite2I6R6.jpg
347,-14646.641604431728,-503.2039051843057,-104.61200827517352,andesite,andesite2I7W2.jpg
348,-14645.651116220952,-500.799185536039,-84.13385063372547,andesite,andesite2IDY8.jpg
349,-14644.617033664195,-502.81657665800026,-100.30174080332507,andesite,andesite2IHN1.jpg
350,-14643.638515658206,-504.3249772612729,-105.57712990939079,andesite,andesite2IMLP.jpg
351,-14642.622952151896,-504.51487704649736,-104.4140275657603,andesite,andesite2IMPJ.jpg
352,-14641.643934350875,-503.0996497287935,-103.92064481785768,andesite,andesite2IN4R.jpg
353,-14640.646273898086,-502.3533779934347,-102.86912604067496,andesite,andesite2JKGM.jpg
354,-14639.62095100755,-504.20653820923275,-103.38135082019487,andesite,andesite2JKWR.jpg
355,-14638.622504507564,-505.0139407043626,-105.76766494066072,andesite,andesite2JMQ5.jpg
356,-14637.63395706033,-504.0994259309106,-104.7090456581091,andesite,andesite2JW6V.jpg
357,-14636.644635612474,-503.7899189215815,-106.24207711865205,andesite,andesite2JWAF.jpg
358,-14635.63707249693,-503.9055855262266,-104.49365861217625,andesite,andesite2K1YT.jpg
359,-14634.638673564197,-502.1713786970813,-101.2263412750649,andesite,andesite2KM9A.jpg
360,-14633.638109242698,-503.22085504191466,-103.8484876382174,andesite,andesite2KZ5G.jpg
361,-14632.630863319488,-504.33044076499004,-104.83041413352463,andesite,andesite2L2TC.jpg
362,-14631.63900046758,-505.0435993060765,-107.60224279668779,andesite,andesite2LGBH.jpg
363,-14630.636602953746,-504.2500585290245,-105.37537698607616,andesite,andesite2LNOA.jpg
364,-14629.68041130551,-497.713090803894,-67.79321284614794,andesite,andesite2MH1N.jpg
365,-14628.623153712842,-501.6048571860831,-96.67844120873595,andesite,andesite2MRCO.jpg
366,-14627.625004399837,-505.1440500595247,-105.9179150652335,andesite,andesite2N3PT.jpg
367,-14626.622032230664,-505.06058395134323,-105.33333018945474,andesite,andesite2NKVX.jpg
368,-14625.633822213564,-503.79740079501954,-104.05152904871085,andesite,andesite2NVOX.jpg
369,-14624.621317977306,-504.2854696971281,-103.20096728027534,andesite,andesite2OGMT.jpg
370,-14623.618509146976,-503.626785636148,-101.25244888568015,andesite,andesite2OIFH.jpg
371,-14622.619106998685,-504.2610515937716,-103.30961135276667,andesite,andesite2OYHY.jpg
372,-14621.632191495435,-504.272819943733,-105.14500890825774,andesite,andesite2PFE9.jpg
373,-14620.61648259531,-504.6265554488887,-103.93800968187142,andesite,andesite2PM5L.jpg
374,-14619.572232263039,-504.9283516373776,-99.45230932889422,andesite,andesite2PNPB.jpg
375,-14618.630881778512,-501.19004163457873,-99.15664030288352,andesite,andesite2PXLN.jpg
376,-14617.626416957282,-493.61501097657356,-83.15033641897553,andesite,andesite2Q2CT.jpg
377,-14616.62789764644,-502.5658981105395,-101.34475196546518,andesite,andesite2Q5Y1.jpg
378,-14615.622153219127,-504.68251499244093,-104.48987893964312,andesite,andesite2QDPV.jpg
379,-14614.624624922419,-505.61438588523544,-106.96930403916201,andesite,andesite2QT3E.jpg
380,-14613.623154170189,-504.31138084114514,-104.03458936936508,andesite,andesite2R0ZU.jpg
381,-14612.622576503027,-502.77888096948095,-99.85213396497474,andesite,andesite2RDJY.jpg
382,-14611.618408727454,-502.94446057397823,-101.02009054193866,andesite,andesite2RHMW.jpg
383,-14610.61871336656,-502.93464544360063,-97.98596171622674,andesite,andesite2RT24.jpg
384,-14609.629115449416,-503.4718549612637,-103.1427593897558,andesite,andesite2SNQX.jpg
385,-14608.628562825197,-504.2107000605131,-104.66176512465417,andesite,andesite2SVUD.jpg
386,-14607.613403782607,-503.72056086724893,-102.24507965331814,andesite,andesite2SY97.jpg
387,-14606.635098737324,-505.0705744212745,-107.34859190645777,andesite,andesite2TBO1.jpg
388,-14605.626307862152,-503.24377943785424,-102.61927755597394,andesite,andesite2TG6L.jpg
389,-14604.64168761921,-502.39368115665525,-102.63032490828,andesite,andesite2TTB2.jpg
390,-14603.64778650464,-502.0929163131697,-102.72739427840075,andesite,andesite2U8AW.jpg
391,-14602.651065117541,-501.80612959122055,-102.69338263757408,andesite,andesite2UFQF.jpg
392,-14601.62911512384,-505.8492896537277,-108.09999964302865,andesite,andesite2UL6T.jpg
393,-14600.663271601072,-501.29028665798245,-86.57951534191221,andesite,andesite2UR4X.jpg
394,-14599.614266334154,-502.90899965138954,-100.2622809803269,andesite,andesite2V7LS.jpg
395,-14598.647003597207,-500.4940934119566,-99.44025799754908,andesite,andesite2VEDE.jpg
396,-14597.620491253505,-503.1487819432974,-101.98805690004568,andesite,andesite2VIMX.jpg
397,-14596.62482498133,-505.07285540469996,-105.93697489352438,andesite,andesite2VSLP.jpg
398,-14595.637400006746,-504.9002541413314,-107.21392755246471,andesite,andesite2VUZ6.jpg
399,-14594.625946544556,-503.6518555953452,-103.18116045453036,andesite,andesite2W6GX.jpg
400,-14593.629924342831,-503.776319754791,-104.09278051371741,andesite,andesite2W9D6.jpg
401,-14592.641804177738,-502.99797004695324,-104.32868397358021,andesite,andesite2WFHZ.jpg
402,-14591.634679772991,-503.7477361369964,-104.76370012457691,andesite,andesite2WHUJ.jpg
403,-14590.643441019967,-502.42776965867336,-103.37063493033007,andesite,andesite2XA19.jpg
404,-14589.626375738262,-504.66605036418207,-105.6792409753682,andesite,andesite2XYRH.jpg
405,-14588.632749982136,-502.6563613214439,-102.52144567277682,andesite,andesite2YF77.jpg
406,-14587.631098755062,-504.65975865638256,-106.56978200786692,andesite,andesite2YK65.jpg
407,-14586.625284691407,-504.2282852071663,-104.42061234894015,andesite,andesite2YNGL.jpg
408,-14585.623798075165,-503.9586518403072,-103.90354597535817,andesite,andesite2YSRD.jpg
409,-14584.616014100597,-501.7202508994744,-97.39107039592486,andesite,andesite2YTAW.jpg
410,-14583.62593423235,-501.9623524518012,-99.73584133334622,andesite,andesite2YZP1.jpg
411,-14582.62394848211,-503.38561140434825,-102.17221466396003,andesite,andesite2Z9MK.jpg
412,-14581.62374005312,-503.6158266949261,-102.80848934582822,andesite,andesite2ZG7A.jpg
413,-14580.662213241623,-496.3331750342265,-93.43718651018777,andesite,andesite2ZZ43.jpg
414,-14579.650477279552,-502.3047275270583,-103.56857565237053,andesite,andesite2ZZGJ.jpg
415,-14578.637405705213,-502.96970552997556,-103.0067824816731,andesite,andesite305EB.jpg
416,-14577.625309739453,-503.9239940300759,-103.65460152735076,andesite,andesite30AF8.jpg
417,-14576.626992695492,-505.0774979661643,-106.57812359203187,andesite,andesite312I3.jpg
418,-14575.627711965695,-503.25562207584017,-101.01842439882903,andesite,andesite31EKE.jpg
419,-14574.52714617357,-501.72868259282404,-86.71702940521841,andesite,andesite31KTO.jpg
420,-14573.637356023424,-504.7394185384785,-107.14189114493371,andesite,andesite32HYG.jpg
421,-14572.633115894201,-500.8275784361391,-98.8303124352966,andesite,andesite32KW4.jpg
422,-14571.630704200812,-494.9708145844564,-87.42106442646482,andesite,andesite32LX5.jpg
423,-14570.63456067939,-502.5089818571641,-96.7009217735212,andesite,andesite33O5O.jpg
424,-14569.640934336789,-502.9073602746393,-104.42094405532487,andesite,andesite33PMD.jpg
425,-14568.633130636983,-501.93074233394714,-101.55852620781006,andesite,andesite340OB.jpg
426,-14567.63962659952,-502.87148545290944,-103.89453003703034,andesite,andesite343ZZ.jpg
427,-14566.651772284597,-501.8709587253509,-103.3737624073867,andesite,andesite344NO.jpg
428,-14565.64998524236,-502.0613579673805,-103.31810164533509,andesite,andesite348MP.jpg
429,-14564.6378600671,-501.450623224488,-101.05197801391478,andesite,andesite34B59.jpg
430,-14563.634317495855,-502.1823057887974,-102.02368421497349,andesite,andesite34CRV.jpg
431,-14562.621620183387,-504.20277052361024,-104.51743554485272,andesite,andesite34GGL.jpg
432,-14561.629529536815,-504.27558247063985,-105.31934558113764,andesite,andesite34WFI.jpg
433,-14560.64795136373,-501.9013180824584,-102.95215444936441,andesite,andesite351K6.jpg
434,-14559.633465306719,-502.13551748635336,-101.44633134037797,andesite,andesite35HQN.jpg
435,-14558.643768355787,-502.08824140089854,-102.73004439933587,andesite,andesite35MNE.jpg
436,-14557.641497225066,-502.4446788543931,-103.55619647832945,andesite,andesite35S3Z.jpg
437,-14556.622612118616,-503.15338088758335,-102.18008140803373,andesite,andesite360EG.jpg
438,-14555.634242554132,-505.78953593386956,-109.05245773099827,andesite,andesite36CNW.jpg
439,-14554.639927513796,-504.63484579355446,-107.75970549196309,andesite,andesite36PE9.jpg
440,-14553.622324795288,-503.6267534632646,-103.3815004439248,andesite,andesite36VR0.jpg
441,-14552.63366733263,-503.7718094255148,-105.22602173343756,andesite,andesite3717H.jpg
442,-14551.629501231107,-504.2260805053393,-105.85188860148347,andesite,andesite379HQ.jpg
443,-14550.640834845828,-503.86649431102813,-106.93662585849471,andesite,andesite37J63.jpg
444,-14549.647421190793,-503.09309422553605,-105.27214133389624,andesite,andesite386FA.jpg
445,-14548.63822010312,-502.2249856076868,-102.54226898252446,andesite,andesite386PQ.jpg
446,-14547.626455093732,-502.8220696209785,-102.14276524836282,andesite,andesite387SO.jpg
447,-14546.626643069452,-503.8457741217597,-104.64842580104055,andesite,andesite38A1P.jpg
448,-14545.632998745887,-505.15947024817075,-107.72824599039383,andesite,andesite38MAW.jpg
449,-14544.630869668837,-501.344294742696,-99.7606606452584,andesite,andesite393Z4.jpg
450,-14543.638971495675,-505.42189233477643,-108.5361552152422,andesite,andesite399QM.jpg
451,-14542.627657582249,-502.76278334161015,-102.25039906276598,andesite,andesite39AY1.jpg
452,-14541.634202285548,-502.260705207587,-102.53235779125754,andesite,andesite39ICQ.jpg
453,-14540.627876963752,-502.6596540151242,-101.78115897228605,andesite,andesite39KZV.jpg
454,-14539.637618600076,-504.8442272944073,-108.02058995408859,andesite,andesite39NEC.jpg
455,-14538.629232114217,-503.1500577320034,-103.40280400313287,andesite,andesite39XWU.jpg
456,-14537.625827565256,-504.4368721824932,-105.58449817992674,andesite,andesite3A2LF.jpg
457,-14536.634008786656,-502.78627273450843,-100.31775829084657,andesite,andesite3A6XT.jpg
458,-14535.632613376923,-498.1270545539289,-95.49123269956587,andesite,andesite3AIQ6.jpg
459,-14534.627371922308,-504.26673252341374,-105.43652008559472,andesite,andesite3AONZ.jpg
460,-14533.644812718665,-500.88514061274054,-100.898262515616,andesite,andesite3AV4X.jpg
461,-14532.631531901785,-504.8280731850691,-107.19756189094294,andesite,andesite3B54Z.jpg
462,-14531.636220504452,-505.4775445550169,-108.82628507288302,andesite,andesite3BBB1.jpg
463,-14530.658968546237,-499.2101627320018,-99.16778017332234,andesite,andesite3BZ2V.jpg
464,-14529.63279863281,-499.59514735806107,-91.24756463139776,andesite,andesite3C0N9.jpg
465,-14528.62669997809,-502.8507388538062,-101.17528216349498,andesite,andesite3CR4V.jpg
466,-14527.630555455635,-503.03121296571635,-103.22839004555887,andesite,andesite3D24U.jpg
467,-14526.660300619094,-500.31546423908424,-102.0203293428781,andesite,andesite3D36I.jpg
468,-14525.63267935781,-503.45644501382577,-104.65355040364622,andesite,andesite3D7RY.jpg
469,-14524.641274345431,-503.15206801176447,-104.92227582891577,andesite,andesite3DZMS.jpg
470,-14523.630942923448,-503.58353581652193,-104.82849895167578,andesite,andesite3EESD.jpg
471,-14522.642994315458,-502.7152851471802,-104.14349784688196,andesite,andesite3EFLD.jpg
472,-14521.639278755914,-499.7238408131215,-97.90877059430468,andesite,andesite3EGGY.jpg
473,-14520.63385227372,-501.55277832957825,-101.46773454509506,andesite,andesite3EZAP.jpg
474,-14519.639651815214,-502.50824559085976,-103.6710012044105,andesite,andesite3F001.jpg
475,-14518.633116557741,-502.975169207267,-104.80010682663954,andesite,andesite3F5LG.jpg
476,-14517.628279986098,-503.8301874382716,-103.61355589715733,andesite,andesite3FDG6.jpg
477,-14516.630629507501,-503.21927562142264,-103.85454801859738,andesite,andesite3FI8D.jpg
478,-14515.631254706732,-502.1959303455479,-98.86447863227109,andesite,andesite3FKZH.jpg
479,-14514.668898726735,-501.0302960039238,-92.03487941643817,andesite,andesite3FMDD.jpg
480,-14513.64127460943,-504.9973058642635,-108.01471024911396,andesite,andesite3FXKX.jpg
481,-14512.627988887516,-502.71788130281084,-102.6714182293418,andesite,andesite3G5AU.jpg
482,-14511.632060206372,-502.0135499707706,-101.56395872798096,andesite,andesite3GC6B.jpg
483,-14510.626220421243,-502.13449988727444,-99.07055236265539,andesite,andesite3GH25.jpg
484,-14509.635367438934,-501.77641565261064,-97.63282436336868,andesite,andesite3GVJ2.jpg
485,-14508.629357037053,-503.44797801368827,-104.4631945392693,andesite,andesite3GZ4A.jpg
486,-14507.653112701364,-501.13019632583394,-92.53048703871495,andesite,andesite3H2GF.jpg
487,-14506.6423227248,-503.35692953630837,-105.71912207914369,andesite,andesite3H50M.jpg
488,-14505.621279688801,-501.47523199270813,-98.15594571319224,andesite,andesite3I16E.jpg
489,-14504.638583520235,-501.59970905135816,-102.04465486409387,andesite,andesite3I3B6.jpg
490,-14503.628343038436,-504.0961514042682,-106.12072566403778,andesite,andesite3IB80.jpg
491,-14502.659255860774,-495.9600916654278,-93.26701469936376,andesite,andesite3IC3O.jpg
492,-14501.621154241106,-495.23642967626324,-88.77793040203602,andesite,andesite3J3ED.jpg
493,-14500.638928795013,-504.5305869823862,-107.64166104657134,andesite,andesite3JFEC.jpg
494,-14499.636143833068,-502.4971830378075,-103.72547076967037,andesite,andesite3JSJ8.jpg
495,-14498.63735884675,-501.540484213618,-102.14154672020197,andesite,andesite3JWQH.jpg
496,-14497.637058995799,-504.44842689562785,-107.46512259084302,andesite,andesite3JXN7.jpg
497,-14496.63565696599,-504.83428376388963,-107.99181342997,andesite,andesite3K4BQ.jpg
498,-14495.634367495291,-502.28256585063355,-102.91970779391191,andesite,andesite3KBA2.jpg
499,-14494.628068369228,-502.22513622811937,-101.62835290386253,andesite,andesite3KD6N.jpg
500,-14493.63009750393,-501.0030815245905,-98.5056688697602,andesite,andesite3KH18.jpg
501,-14492.635105336953,-500.3033832955181,-98.18578868085733,andesite,andesite3KKVB.jpg
